32 1 5710.13 2564.32
32 2 2073.8 2429.09
32 3 730.433 107.086
32 4 943.9 53.9644
64 1 8247.97 312.095
64 2 5193.43 891.768
64 3 4097.07 1177.65
64 4 5336.47 1012.03
128 1 59544.5 22164.2
128 2 10092.8 677.763
128 3 7571.97 1940.2
128 4 6572.23 2623.03
256 1 138898 2215.39
256 2 71755.1 1435.81
256 3 52945.7 4674.84
256 4 39400.5 1631.78
512 1 3.07493e+06 1.28455e+06
512 2 683593 359436
512 3 418104 8763.08
512 4 352216 18337.7
